t,A,B,C,D
TOTAL,-5554.349227997323,0.0,-150150.21338562507,152.276772880676
0,0.0,-0.0,-0.0,2.1947268243669815
1,0.0,-0.0,-0.0,2.1947268243669815
2,0.0,-0.0,-0.0,2.1947268243669815
3,0.0,-0.0,-0.0,2.1947268243669815
4,0.0,-0.0,-0.0,2.1947268243669815
5,0.0,-0.0,-0.0,2.1947268243669815
6,0.0,-0.0,-0.0,2.1947268243669815
7,0.0,-0.0,-0.0,2.1947268243669815
8,0.0,-0.0,-0.0,2.1947268243669815
9,0.0,-0.0,-0.0,2.1947268243669815
10,0.0,-0.0,-0.0,2.1947268243669815
11,0.0,-0.0,-0.0,2.1947268243669815
12,0.0,-0.0,-15017.961,8.246009036774268
13,0.0,-0.0,-14981.139,7.928165104074674
14,0.0,-0.0,-14827.353,7.4552590937262
15,0.0,-0.0,-14825.187,7.207013054058488
16,0.0,-0.0,-14501.369999999999,6.780818194229907
17,0.0,-0.0,-14448.303,6.623101408772973
18,0.0,-0.0,-6582.057229465133,3.381073217845894
19,0.009590014913119827,-0.0,-6582.057229465133,3.223292629339113
20,-0.00822223903613611,-0.0,-6582.057229465133,3.0872736549859745
21,0.0,-0.0,-6582.057229465133,3.0995166153123828
22,0.0,-0.0,-6582.057229465133,2.957320757508066
23,0.0,-0.0,-6582.057229465133,2.815124899703749
24,0.0,-0.0,-0.0,0.04996963491805864
25,0.0,-0.0,-0.0,0.04996963491805864
26,0.0,-0.0,-0.0,0.04996963491805864
27,0.0,-0.0,-0.0,0.04996963491805864
28,0.0,-0.0,-0.0,0.04996963491805864
29,8.724632370685159,-0.0,-0.0,0.04996963491805864
30,0.0,-0.0,-2216.670393246936,5.521682203456067
31,74.29933522875265,-0.0,-2267.8243253987885,5.521682203456067
32,0.0,-0.0,-2284.112144591418,5.521682203456067
33,167.22642401913086,-0.0,-2279.0222010937214,5.521682203456067
34,111.5548423520031,-0.0,-2312.6158281785197,5.521682203456067
35,0.0,-0.0,-2354.607862034518,5.521682203456067
36,-3626.9093702269874,-0.0,-915.0109267218129,9.58054585931443
37,-3631.7452493872897,-0.0,-915.1267508897523,9.982793046245432
38,-3441.863615556094,-0.0,-915.0688388057825,6.991041866089377
39,0.0,-0.0,-912.1732346072959,0.5928962489712394
40,0.0,-0.0,-909.6251029126274,0.5715595691057992
41,0.0,-0.0,-908.8143337370512,0.5502228892403591
42,0.0,-0.0,-481.8733140168992,0.24599249072762178
43,27.57788165817588,-0.0,-479.1058963080016,0.23628195781846975
44,26.240639383812823,-0.0,-477.49815840092776,0.23628195781846975
45,49.45604214693528,-0.0,-475.67956962079506,0.2362819578184696
46,0.0,-0.0,-476.62839854955996,0.24599249072762178
47,4681.087842237675,-0.0,-475.0997297198832,0.23628195781846975
